Pattern,Engine,Input_Size,Time_ns,Time_std,Time_min,Time_max,Time_median,Time_ci_lower,Time_ci_upper,Matches
RealWorld/uuid,PCRE2,128,83.94,0.33,83.68,84.50,83.86,83.53,84.35,10000
RealWorld/uuid,PCRE2,16,26.64,0.38,26.18,27.17,26.70,26.17,27.10,10000
RealWorld/uuid,PCRE2,16384,8770.75,21.34,8759.33,8808.85,8762.44,8744.24,8797.25,10000
RealWorld/uuid,PCRE2,2048,1130.20,4.79,1125.75,1138.31,1128.49,1124.25,1136.15,10000
RealWorld/uuid,PCRE2,256,149.17,0.56,148.34,149.63,149.50,148.48,149.86,10000
RealWorld/uuid,PCRE2,32,35.03,0.35,34.52,35.45,35.13,34.60,35.46,10000
RealWorld/uuid,PCRE2,32768,17471.21,5.45,17464.63,17479.29,17471.20,17464.45,17477.97,10000
RealWorld/uuid,PCRE2,4096,2234.33,0.85,2233.32,2235.18,2234.55,2233.27,2235.39,10000
RealWorld/uuid,PCRE2,512,284.42,1.47,282.87,286.10,284.47,282.59,286.25,10000
RealWorld/uuid,PCRE2,64,50.56,0.35,50.19,50.99,50.59,50.13,50.99,10000
RealWorld/uuid,PCRE2,8192,4406.07,12.97,4392.58,4427.64,4402.77,4389.96,4422.18,10000
RealWorld/uuid,RE2,1024,1491.72,1.79,1489.21,1493.20,1492.60,1489.49,1493.94,10000
RealWorld/uuid,RE2,128,232.82,9.00,227.33,248.73,229.95,221.65,244.00,10000
RealWorld/uuid,RE2,16,74.62,0.17,74.35,74.75,74.65,74.41,74.82,10000
RealWorld/uuid,RE2,16384,22955.68,45.46,22915.84,23024.01,22938.99,22899.23,23012.13,10000
RealWorld/uuid,RE2,2048,2924.19,7.65,2916.06,2935.04,2924.41,2914.68,2933.69,10000
RealWorld/uuid,RE2,256,406.65,1.19,405.46,408.52,406.45,405.17,408.13,10000
RealWorld/uuid,RE2,32,93.77,0.42,93.08,94.15,93.93,93.26,94.29,10000
RealWorld/uuid,RE2,32768,46031.47,75.06,45915.38,46099.08,46060.32,45938.27,46124.66,10000
RealWorld/uuid,RE2,4096,5790.20,13.88,5768.09,5805.39,5794.20,5772.97,5807.43,10000
RealWorld/uuid,RE2,512,777.54,2.43,773.98,779.85,777.52,774.52,780.55,10000
RealWorld/uuid,RE2,64,139.04,0.59,138.36,139.92,138.92,138.31,139.78,10000
RealWorld/uuid,RE2,8192,11518.55,22.63,11495.79,11555.50,11510.19,11490.45,11546.65,10000
RealWorld/uuid,std::regex,1024,23125.02,372.51,22768.58,23542.81,23038.69,22662.49,23587.55,2000
RealWorld/uuid,std::regex,128,2751.61,39.44,2715.74,2814.70,2739.53,2702.65,2800.58,2000
RealWorld/uuid,std::regex,16,245.65,5.34,238.96,252.04,246.33,239.02,252.29,2000
RealWorld/uuid,std::regex,2048,47773.91,1594.86,46314.47,50157.68,47425.13,45793.64,49754.19,2000
RealWorld/uuid,std::regex,256,6173.63,456.58,5739.96,6758.64,6113.57,5606.71,6740.55,2000
RealWorld/uuid,std::regex,32,542.04,36.23,492.81,575.02,555.11,497.05,587.03,2000
RealWorld/uuid,std::regex,4096,106253.03,3857.14,102774.99,112411.97,105089.91,101463.77,111042.30,2000
RealWorld/uuid,std::regex,512,12583.89,1089.23,11891.84,14516.68,12222.21,11231.44,13936.34,2000
RealWorld/uuid,std::regex,64,1290.16,38.35,1229.19,1321.85,1311.53,1242.53,1337.78,2000
RealWorld/uuid,std::regex,8192,229017.48,9701.70,217005.25,238342.42,230539.88,216971.23,241063.73,2000
