Pattern,Engine,Input_Size,Time_ns,Time_std,Time_min,Time_max,Time_median,Time_ci_lower,Time_ci_upper,Matches
NonMatch/dom_middle,CTRE-SIMD,4096,85.66,1.37,84.52,87.87,85.22,83.96,87.36,0
NonMatch/dom_middle,CTRE-SIMD,512,11.82,0.31,11.56,12.29,11.66,11.43,12.20,0
NonMatch/dom_middle,CTRE-SIMD,64,3.45,0.00,3.45,3.45,3.45,0.00,nan,0
NonMatch/dom_middle,CTRE-SIMD,8192,165.16,1.30,163.70,166.31,165.83,163.54,166.78,0
NonMatch/dom_middle,Hyperscan,1024,104.10,0.08,104.04,104.23,104.09,104.01,104.20,0
NonMatch/dom_middle,Hyperscan,128,82.99,1.11,81.94,84.75,82.77,81.61,84.36,0
NonMatch/dom_middle,Hyperscan,16,27.32,0.18,27.16,27.61,27.25,27.09,27.54,0
NonMatch/dom_middle,Hyperscan,16384,460.26,2.60,456.45,463.16,460.64,457.04,463.49,0
NonMatch/dom_middle,Hyperscan,2048,127.85,1.04,127.01,129.54,127.41,126.56,129.15,0
NonMatch/dom_middle,Hyperscan,256,84.21,0.75,83.29,85.25,84.24,83.28,85.13,0
NonMatch/dom_middle,Hyperscan,32,55.89,0.56,55.44,56.83,55.81,55.19,56.59,0
NonMatch/dom_middle,Hyperscan,32768,1141.56,6.34,1134.64,1150.13,1138.77,1133.69,1149.42,0
NonMatch/dom_middle,Hyperscan,4096,179.03,4.39,174.88,186.45,178.20,173.58,184.49,0
NonMatch/dom_middle,Hyperscan,512,86.99,0.46,86.36,87.47,87.20,86.42,87.56,0
NonMatch/dom_middle,Hyperscan,64,115.85,0.36,115.50,116.34,115.70,115.41,116.29,0
NonMatch/dom_middle,Hyperscan,8192,270.40,2.07,267.96,272.92,270.19,267.84,272.97,0
NonMatch/dom_middle,PCRE2,1024,50.35,0.26,50.02,50.60,50.40,50.03,50.67,0
NonMatch/dom_middle,PCRE2,128,18.99,0.54,18.65,19.93,18.70,18.32,19.66,0
NonMatch/dom_middle,PCRE2,16,17.11,0.25,16.70,17.38,17.13,16.80,17.42,0
NonMatch/dom_middle,PCRE2,16384,592.13,2.82,589.60,596.93,591.47,588.62,595.64,0
NonMatch/dom_middle,PCRE2,2048,86.36,0.84,85.44,87.22,86.77,85.32,87.40,0
NonMatch/dom_middle,PCRE2,256,22.79,0.54,22.35,23.49,22.51,22.12,23.46,0
NonMatch/dom_middle,PCRE2,32,17.01,0.07,16.96,17.13,16.99,16.92,17.09,0
NonMatch/dom_middle,PCRE2,32768,1276.71,3.75,1271.29,1280.95,1278.29,1272.05,1281.37,0
NonMatch/dom_middle,PCRE2,4096,165.27,1.04,163.95,166.33,165.15,163.98,166.56,0
NonMatch/dom_middle,PCRE2,512,30.97,0.28,30.75,31.36,30.78,30.62,31.32,0
NonMatch/dom_middle,PCRE2,64,17.81,0.41,17.50,18.35,17.54,17.31,18.32,0
NonMatch/dom_middle,PCRE2,8192,305.94,1.20,304.40,307.15,306.06,304.45,307.44,0
NonMatch/dom_middle,RE2,1024,1482.38,14.23,1469.98,1500.64,1476.98,1464.71,1500.06,0
NonMatch/dom_middle,RE2,128,226.86,2.30,224.92,230.73,226.50,223.99,229.72,0
NonMatch/dom_middle,RE2,16,69.51,0.54,68.87,70.15,69.72,68.84,70.17,0
NonMatch/dom_middle,RE2,16384,22903.62,17.80,22879.46,22923.12,22900.57,22881.52,22925.72,0
NonMatch/dom_middle,RE2,2048,2910.17,6.09,2901.88,2916.40,2908.88,2902.61,2917.73,0
NonMatch/dom_middle,RE2,256,403.02,0.29,402.58,403.36,403.00,402.66,403.37,0
NonMatch/dom_middle,RE2,32,92.42,0.51,91.85,93.24,92.36,91.79,93.06,0
NonMatch/dom_middle,RE2,32768,45984.91,99.73,45847.10,46115.00,45964.09,45861.07,46108.74,0
NonMatch/dom_middle,RE2,4096,5801.50,26.37,5766.98,5837.18,5807.50,5768.76,5834.24,0
NonMatch/dom_middle,RE2,512,766.55,13.37,757.64,790.25,761.93,749.95,783.15,0
NonMatch/dom_middle,RE2,64,136.84,0.62,135.86,137.53,136.90,136.07,137.62,0
NonMatch/dom_middle,RE2,8192,11477.63,10.56,11463.93,11492.25,11477.89,11464.52,11490.74,0
NonMatch/dom_middle,std::regex,1024,29885.28,992.11,28624.17,30832.97,30273.46,28653.41,31117.15,0
NonMatch/dom_middle,std::regex,128,3257.99,326.19,2696.95,3541.05,3341.62,2852.96,3663.01,0
NonMatch/dom_middle,std::regex,16,326.49,46.73,291.06,407.15,314.73,268.47,384.52,0
NonMatch/dom_middle,std::regex,2048,61657.84,564.24,60789.93,62277.97,61757.46,60957.24,62358.44,0
NonMatch/dom_middle,std::regex,256,7794.68,493.65,7213.97,8553.52,7762.54,7181.74,8407.62,0
