Pattern,Engine,Input_Size,Time_ns,Time_std,Time_min,Time_max,Time_median,Time_ci_lower,Time_ci_upper,Matches
Simple/uppercase,RE2,128,229.86,3.36,226.85,235.45,229.34,225.69,234.03,10000
Simple/uppercase,RE2,16,74.52,0.49,73.96,75.29,74.39,73.91,75.13,10000
Simple/uppercase,RE2,16384,23082.30,63.00,23039.76,23193.53,23057.07,23004.07,23160.53,10000
Simple/uppercase,RE2,2048,2926.37,11.80,2918.63,2946.82,2920.73,2911.72,2941.03,10000
Simple/uppercase,RE2,256,408.05,3.11,405.49,413.18,406.47,404.19,411.92,10000
Simple/uppercase,RE2,32,94.05,0.77,93.21,95.07,94.05,93.10,95.00,10000
Simple/uppercase,RE2,32768,46179.47,195.10,46065.16,46525.92,46099.77,45937.22,46421.72,10000
Simple/uppercase,RE2,4096,5811.72,18.87,5795.91,5842.86,5809.45,5788.29,5835.16,10000
Simple/uppercase,RE2,512,768.04,3.40,765.94,773.96,766.31,763.81,772.26,10000
Simple/uppercase,RE2,64,139.17,0.90,138.27,140.54,138.81,138.05,140.29,10000
Simple/uppercase,RE2,8192,11575.65,38.81,11549.49,11639.84,11552.65,11527.46,11623.84,10000
Simple/uppercase,std::regex,1024,17945.70,1087.87,16511.42,18937.07,18572.49,16594.94,19296.46,2000
Simple/uppercase,std::regex,128,2601.20,19.69,2571.04,2624.15,2602.83,2576.76,2625.64,2000
Simple/uppercase,std::regex,16,341.94,1.90,340.66,345.30,341.24,339.59,344.30,2000
Simple/uppercase,std::regex,2048,38768.43,1472.22,36865.85,40443.57,38509.59,36940.42,40596.43,2000
Simple/uppercase,std::regex,256,4530.56,490.83,4017.40,5329.54,4457.07,3921.12,5140.00,2000
Simple/uppercase,std::regex,32,696.70,5.50,692.41,705.82,694.93,689.87,703.52,2000
Simple/uppercase,std::regex,4096,95956.29,4808.32,89807.32,101397.92,95515.20,89985.97,101926.60,2000
