Pattern,Engine,Input_Size,Time_ns,Time_std,Time_min,Time_max,Time_median,Time_ci_lower,Time_ci_upper,Matches
Simple/uppercase,Hyperscan,16384,8797.01,3.65,8793.05,8801.47,8798.25,8792.47,8801.54,10000
Simple/uppercase,Hyperscan,2048,1134.54,1.28,1132.90,1135.94,1134.49,1132.95,1136.13,10000
Simple/uppercase,Hyperscan,256,175.92,1.28,175.01,178.07,175.25,174.34,177.51,10000
Simple/uppercase,Hyperscan,32,83.92,0.49,83.44,84.73,83.83,83.30,84.53,10000
Simple/uppercase,Hyperscan,32768,17571.19,7.48,17562.72,17582.58,17571.27,17561.90,17580.48,10000
Simple/uppercase,Hyperscan,4096,2237.78,5.98,2229.17,2243.20,2240.39,2230.35,2245.21,10000
Simple/uppercase,Hyperscan,512,312.80,1.89,311.07,315.95,312.29,310.45,315.15,10000
Simple/uppercase,Hyperscan,64,73.60,0.39,73.28,74.09,73.36,73.12,74.08,10000
Simple/uppercase,Hyperscan,8192,4420.11,1.54,4418.89,4421.84,4419.07,4418.20,4422.03,10000
Simple/uppercase,PCRE2,1024,300.69,0.82,299.69,301.88,300.76,299.66,301.71,10000
Simple/uppercase,PCRE2,128,52.83,0.69,51.87,53.75,52.82,51.98,53.68,10000
Simple/uppercase,PCRE2,16,21.96,0.10,21.87,22.07,21.92,21.84,22.08,10000
Simple/uppercase,PCRE2,16384,4453.12,42.96,4430.28,4529.39,4431.77,4399.79,4506.46,10000
Simple/uppercase,PCRE2,2048,576.14,0.78,575.15,577.25,576.27,575.17,577.11,10000
Simple/uppercase,PCRE2,256,87.31,0.46,86.63,87.70,87.59,86.74,87.88,10000
Simple/uppercase,PCRE2,32,26.84,0.47,26.42,27.59,26.70,26.26,27.43,10000
Simple/uppercase,PCRE2,32768,8862.98,6.40,8854.05,8870.95,8864.69,8855.03,8870.93,10000
Simple/uppercase,PCRE2,4096,1128.29,1.32,1126.68,1130.32,1128.31,1126.64,1129.93,10000
Simple/uppercase,PCRE2,512,162.49,1.20,161.20,164.21,162.33,161.00,163.98,10000
Simple/uppercase,PCRE2,64,35.49,0.38,35.00,35.96,35.41,35.02,35.96,10000
Simple/uppercase,PCRE2,8192,2228.79,2.14,2226.29,2230.98,2229.32,2226.13,2231.44,10000
Simple/uppercase,RE2,1024,1498.21,17.09,1484.16,1526.20,1495.10,1476.99,1519.42,10000
Simple/uppercase,RE2,128,228.67,2.31,226.82,232.61,227.85,225.80,231.53,10000
Simple/uppercase,RE2,16,75.14,1.35,74.12,77.13,74.32,73.47,76.81,10000
Simple/uppercase,RE2,16384,23178.79,100.07,23061.70,23263.50,23244.56,23054.54,23303.04,10000
Simple/uppercase,RE2,2048,2946.00,19.38,2921.24,2966.71,2953.16,2921.94,2970.06,10000
Simple/uppercase,RE2,256,408.40,3.62,405.10,414.58,407.42,403.91,412.89,10000
Simple/uppercase,RE2,32,94.12,1.30,92.84,96.11,94.07,92.50,95.73,10000
Simple/uppercase,RE2,32768,46289.45,229.59,46022.28,46519.68,46406.48,46004.38,46574.52,10000
Simple/uppercase,RE2,4096,5841.79,39.79,5790.39,5883.80,5854.82,5792.38,5891.19,10000
Simple/uppercase,RE2,512,773.48,12.70,763.76,794.69,767.91,757.71,789.26,10000
